Year,GCCSA,STATE,SEX,AGE,AGE OFF,PopStart,Final Deaths,Final NOM_ARR,Final NOM_DEP,Nim_arr,Nim_Dep,Pop,SYD,RNSW,MELB,RVIC,BRIS,RQLD,ADEL,RSA,PER,RWA,HOB,RTAS,DAR,RNT,ACT
2021,RNSW,NSW,F,24,1,.,,,,,,13756,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,25,1,.,,,,,,14155,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,26,1,.,,,,,,14520,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,27,1,.,,,,,,14779,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,28,1,.,,,,,,14914,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,29,1,.,,,,,,14962,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,30,2,.,,,,,,15767,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,31,2,.,,,,,,15956,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,32,2,.,,,,,,15895,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,33,2,.,,,,,,15876,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,34,2,.,,,,,,16373,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,35,2,.,,,,,,16323,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,36,2,.,,,,,,16705,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,37,2,.,,,,,,16527,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,38,2,.,,,,,,16520,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,39,2,.,,,,,,15995,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,40,2,.,,,,,,16008,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,41,2,.,,,,,,15521,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,42,2,.,,,,,,15574,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,43,2,.,,,,,,15460,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,44,2,.,,,,,,16259,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,45,2,.,,,,,,15740,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,46,2,.,,,,,,15969,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,47,2,.,,,,,,16658,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,48,2,.,,,,,,17754,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,49,2,.,,,,,,18287,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,50,2,.,,,,,,18547,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,51,2,.,,,,,,17480,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,52,2,.,,,,,,17194,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,53,2,.,,,,,,16150,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,54,2,.,,,,,,16552,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,55,2,.,,,,,,16384,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,56,2,.,,,,,,16784,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,57,2,.,,,,,,17729,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,58,2,.,,,,,,18710,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,59,2,.,,,,,,18812,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,60,3,.,,,,,,19106,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,61,3,.,,,,,,18676,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,62,3,.,,,,,,18901,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,63,3,.,,,,,,18617,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,64,3,.,,,,,,18097,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,65,3,.,,,,,,17673,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,66,3,.,,,,,,17533,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,67,3,.,,,,,,17229,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,68,3,.,,,,,,17316,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,69,3,.,,,,,,16576,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,70,3,.,,,,,,16273,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,71,3,.,,,,,,15831,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,72,3,.,,,,,,15193,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,73,3,.,,,,,,14833,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,74,3,.,,,,,,16022,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,75,3,.,,,,,,12630,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,76,3,.,,,,,,12420,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,77,3,.,,,,,,11838,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,78,3,.,,,,,,10384,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,79,3,.,,,,,,9889,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,80,3,.,,,,,,8966,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,81,3,.,,,,,,8455,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,82,3,.,,,,,,8069,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,83,3,.,,,,,,7253,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,84,3,.,,,,,,6939,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,85,3,.,,,,,,6188,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,86,3,.,,,,,,5610,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,87,3,.,,,,,,4748,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,88,3,.,,,,,,4398,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,89,3,.,,,,,,3796,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,90,3,.,,,,,,3654,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,91,3,.,,,,,,3091,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,92,3,.,,,,,,2456,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,93,3,.,,,,,,2079,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,94,3,.,,,,,,1658,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,95,3,.,,,,,,1260,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,96,3,.,,,,,,1018,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,97,3,.,,,,,,649,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,98,3,.,,,,,,476,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,99,3,.,,,,,,302,,,,,,,,,,,,,,,
2021,RNSW,NSW,F,100,3,.,,,,,,200,,,,,,,,,,,,,,,
2021,MELB,VIC,M,0,0,.,,,,,,30343,,,,,,,,,,,,,,,
2021,MELB,VIC,M,1,0,.,,,,,,30073,,,,,,,,,,,,,,,
2021,MELB,VIC,M,2,0,.,,,,,,30576,,,,,,,,,,,,,,,
2021,MELB,VIC,M,3,0,.,,,,,,30860,,,,,,,,,,,,,,,
2021,MELB,VIC,M,4,0,.,,,,,,31751,,,,,,,,,,,,,,,
2021,MELB,VIC,M,5,0,.,,,,,,32432,,,,,,,,,,,,,,,
2021,MELB,VIC,M,6,0,.,,,,,,31976,,,,,,,,,,,,,,,
2021,MELB,VIC,M,7,0,.,,,,,,32254,,,,,,,,,,,,,,,
2021,MELB,VIC,M,8,0,.,,,,,,32368,,,,,,,,,,,,,,,
2021,MELB,VIC,M,9,0,.,,,,,,31529,,,,,,,,,,,,,,,
2021,MELB,VIC,M,10,0,.,,,,,,30957,,,,,,,,,,,,,,,
2021,MELB,VIC,M,11,0,.,,,,,,31169,,,,,,,,,,,,,,,
2021,MELB,VIC,M,12,0,.,,,,,,30606,,,,,,,,,,,,,,,
2021,MELB,VIC,M,13,0,.,,,,,,30629,,,,,,,,,,,,,,,
2021,MELB,VIC,M,14,0,.,,,,,,30196,,,,,,,,,,,,,,,
2021,MELB,VIC,M,15,0,.,,,,,,30554,,,,,,,,,,,,,,,
2021,MELB,VIC,M,16,0,.,,,,,,29842,,,,,,,,,,,,,,,
2021,MELB,VIC,M,17,0,.,,,,,,29842,,,,,,,,,,,,,,,
2021,MELB,VIC,M,18,1,.,,,,,,30044,,,,,,,,,,,,,,,
2021,MELB,VIC,M,19,1,.,,,,,,30466,,,,,,,,,,,,,,,
2021,MELB,VIC,M,20,1,.,,,,,,34308,,,,,,,,,,,,,,,
2021,MELB,VIC,M,21,1,.,,,,,,36233,,,,,,,,,,,,,,,
2021,MELB,VIC,M,22,1,.,,,,,,35764,,,,,,,,,,,,,,,
2021,MELB,VIC,M,23,1,.,,,,,,37298,,,,,,,,,,,,,,,
2021,MELB,VIC,M,24,1,.,,,,,,38841,,,,,,,,,,,,,,,
2021,MELB,VIC,M,25,1,.,,,,,,37738,,,,,,,,,,,,,,,
2021,MELB,VIC,M,26,1,.,,,,,,38535,,,,,,,,,,,,,,,
2021,MELB,VIC,M,27,1,.,,,,,,39354,,,,,,,,,,,,,,,
2021,MELB,VIC,M,28,1,.,,,,,,39028,,,,,,,,,,,,,,,
2021,MELB,VIC,M,29,1,.,,,,,,39602,,,,,,,,,,,,,,,
2021,MELB,VIC,M,30,2,.,,,,,,40822,,,,,,,,,,,,,,,
2021,MELB,VIC,M,31,2,.,,,,,,42122,,,,,,,,,,,,,,,
2021,MELB,VIC,M,32,2,.,,,,,,43107,,,,,,,,,,,,,,,
2021,MELB,VIC,M,33,2,.,,,,,,44201,,,,,,,,,,,,,,,
2021,MELB,VIC,M,34,2,.,,,,,,44788,,,,,,,,,,,,,,,
2021,MELB,VIC,M,35,2,.,,,,,,44923,,,,,,,,,,,,,,,
2021,MELB,VIC,M,36,2,.,,,,,,45655,,,,,,,,,,,,,,,
2021,MELB,VIC,M,37,2,.,,,,,,46015,,,,,,,,,,,,,,,
2021,MELB,VIC,M,38,2,.,,,,,,46702,,,,,,,,,,,,,,,
2021,MELB,VIC,M,39,2,.,,,,,,45625,,,,,,,,,,,,,,,
2021,MELB,VIC,M,40,2,.,,,,,,43961,,,,,,,,,,,,,,,
2021,MELB,VIC,M,41,2,.,,,,,,41536,,,,,,,,,,,,,,,
2021,MELB,VIC,M,42,2,.,,,,,,40374,,,,,,,,,,,,,,,
2021,MELB,VIC,M,43,2,.,,,,,,38489,,,,,,,,,,,,,,,
2021,MELB,VIC,M,44,2,.,,,,,,37701,,,,,,,,,,,,,,,
2021,MELB,VIC,M,45,2,.,,,,,,35480,,,,,,,,,,,,,,,
2021,MELB,VIC,M,46,2,.,,,,,,35325,,,,,,,,,,,,,,,
2021,MELB,VIC,M,47,2,.,,,,,,34530,,,,,,,,,,,,,,,
2021,MELB,VIC,M,48,2,.,,,,,,34390,,,,,,,,,,,,,,,
2021,MELB,VIC,M,49,2,.,,,,,,34944,,,,,,,,,,,,,,,
2021,MELB,VIC,M,50,2,.,,,,,,34567,,,,,,,,,,,,,,,
2021,MELB,VIC,M,51,2,.,,,,,,32844,,,,,,,,,,,,,,,
2021,MELB,VIC,M,52,2,.,,,,,,31952,,,,,,,,,,,,,,,
2021,MELB,VIC,M,53,2,.,,,,,,29985,,,,,,,,,,,,,,,
2021,MELB,VIC,M,54,2,.,,,,,,28485,,,,,,,,,,,,,,,
2021,MELB,VIC,M,55,2,.,,,,,,28146,,,,,,,,,,,,,,,
2021,MELB,VIC,M,56,2,.,,,,,,27382,,,,,,,,,,,,,,,
2021,MELB,VIC,M,57,2,.,,,,,,27290,,,,,,,,,,,,,,,
2021,MELB,VIC,M,58,2,.,,,,,,27303,,,,,,,,,,,,,,,
2021,MELB,VIC,M,59,2,.,,,,,,26198,,,,,,,,,,,,,,,
2021,MELB,VIC,M,60,3,.,,,,,,25366,,,,,,,,,,,,,,,
2021,MELB,VIC,M,61,3,.,,,,,,24070,,,,,,,,,,,,,,,
2021,MELB,VIC,M,62,3,.,,,,,,23221,,,,,,,,,,,,,,,
2021,MELB,VIC,M,63,3,.,,,,,,22139,,,,,,,,,,,,,,,
2021,MELB,VIC,M,64,3,.,,,,,,21024,,,,,,,,,,,,,,,
2021,MELB,VIC,M,65,3,.,,,,,,21009,,,,,,,,,,,,,,,
2021,MELB,VIC,M,66,3,.,,,,,,19604,,,,,,,,,,,,,,,
2021,MELB,VIC,M,67,3,.,,,,,,18455,,,,,,,,,,,,,,,
2021,MELB,VIC,M,68,3,.,,,,,,17954,,,,,,,,,,,,,,,
2021,MELB,VIC,M,69,3,.,,,,,,17217,,,,,,,,,,,,,,,
2021,MELB,VIC,M,70,3,.,,,,,,16726,,,,,,,,,,,,,,,
2021,MELB,VIC,M,71,3,.,,,,,,15971,,,,,,,,,,,,,,,
2021,MELB,VIC,M,72,3,.,,,,,,15656,,,,,,,,,,,,,,,
2021,MELB,VIC,M,73,3,.,,,,,,15541,,,,,,,,,,,,,,,
2021,MELB,VIC,M,74,3,.,,,,,,16205,,,,,,,,,,,,,,,
2021,MELB,VIC,M,75,3,.,,,,,,13490,,,,,,,,,,,,,,,
2021,MELB,VIC,M,76,3,.,,,,,,12416,,,,,,,,,,,,,,,
2021,MELB,VIC,M,77,3,.,,,,,,11495,,,,,,,,,,,,,,,
2021,MELB,VIC,M,78,3,.,,,,,,9903,,,,,,,,,,,,,,,
2021,MELB,VIC,M,79,3,.,,,,,,9875,,,,,,,,,,,,,,,
2021,MELB,VIC,M,80,3,.,,,,,,9153,,,,,,,,,,,,,,,
2021,MELB,VIC,M,81,3,.,,,,,,8511,,,,,,,,,,,,,,,
2021,MELB,VIC,M,82,3,.,,,,,,7682,,,,,,,,,,,,,,,
2021,MELB,VIC,M,83,3,.,,,,,,7037,,,,,,,,,,,,,,,
2021,MELB,VIC,M,84,3,.,,,,,,6408,,,,,,,,,,,,,,,
2021,MELB,VIC,M,85,3,.,,,,,,5656,,,,,,,,,,,,,,,
2021,MELB,VIC,M,86,3,.,,,,,,4835,,,,,,,,,,,,,,,
2021,MELB,VIC,M,87,3,.,,,,,,4409,,,,,,,,,,,,,,,
2021,MELB,VIC,M,88,3,.,,,,,,3712,,,,,,,,,,,,,,,
2021,MELB,VIC,M,89,3,.,,,,,,3047,,,,,,,,,,,,,,,
2021,MELB,VIC,M,90,3,.,,,,,,2868,,,,,,,,,,,,,,,
2021,MELB,VIC,M,91,3,.,,,,,,2355,,,,,,,,,,,,,,,
2021,MELB,VIC,M,92,3,.,,,,,,1788,,,,,,,,,,,,,,,
2021,MELB,VIC,M,93,3,.,,,,,,1439,,,,,,,,,,,,,,,
2021,MELB,VIC,M,94,3,.,,,,,,1065,,,,,,,,,,,,,,,
2021,MELB,VIC,M,95,3,.,,,,,,782,,,,,,,,,,,,,,,
2021,MELB,VIC,M,96,3,.,,,,,,505,,,,,,,,,,,,,,,
2021,MELB,VIC,M,97,3,.,,,,,,351,,,,,,,,,,,,,,,
2021,MELB,VIC,M,98,3,.,,,,,,238,,,,,,,,,,,,,,,
2021,MELB,VIC,M,99,3,.,,,,,,153,,,,,,,,,,,,,,,
2021,MELB,VIC,M,100,3,.,,,,,,66,,,,,,,,,,,,,,,
2021,MELB,VIC,F,0,0,.,,,,,,29152,,,,,,,,,,,,,,,
2021,MELB,VIC,F,1,0,.,,,,,,28556,,,,,,,,,,,,,,,
2021,MELB,VIC,F,2,0,.,,,,,,29011,,,,,,,,,,,,,,,
2021,MELB,VIC,F,3,0,.,,,,,,29261,,,,,,,,,,,,,,,
2021,MELB,VIC,F,4,0,.,,,,,,29879,,,,,,,,,,,,,,,
2021,MELB,VIC,F,5,0,.,,,,,,30632,,,,,,,,,,,,,,,
2021,MELB,VIC,F,6,0,.,,,,,,30372,,,,,,,,,,,,,,,
2021,MELB,VIC,F,7,0,.,,,,,,30133,,,,,,,,,,,,,,,
2021,MELB,VIC,F,8,0,.,,,,,,30767,,,,,,,,,,,,,,,
2021,MELB,VIC,F,9,0,.,,,,,,30157,,,,,,,,,,,,,,,
2021,MELB,VIC,F,10,0,.,,,,,,29443,,,,,,,,,,,,,,,
2021,MELB,VIC,F,11,0,.,,,,,,29992,,,,,,,,,,,,,,,
2021,MELB,VIC,F,12,0,.,,,,,,28927,,,,,,,,,,,,,,,
2021,MELB,VIC,F,13,0,.,,,,,,29055,,,,,,,,,,,,,,,
2021,MELB,VIC,F,14,0,.,,,,,,28523,,,,,,,,,,,,,,,
2021,MELB,VIC,F,15,0,.,,,,,,28709,,,,,,,,,,,,,,,
2021,MELB,VIC,F,16,0,.,,,,,,27881,,,,,,,,,,,,,,,
2021,MELB,VIC,F,17,0,.,,,,,,27781,,,,,,,,,,,,,,,
2021,MELB,VIC,F,18,1,.,,,,,,27631,,,,,,,,,,,,,,,
2021,MELB,VIC,F,19,1,.,,,,,,28468,,,,,,,,,,,,,,,
2021,MELB,VIC,F,20,1,.,,,,,,30684,,,,,,,,,,,,,,,
2021,MELB,VIC,F,21,1,.,,,,,,32982,,,,,,,,,,,,,,,
2021,MELB,VIC,F,22,1,.,,,,,,32828,,,,,,,,,,,,,,,
2021,MELB,VIC,F,23,1,.,,,,,,34190,,,,,,,,,,,,,,,
2021,MELB,VIC,F,24,1,.,,,,,,36376,,,,,,,,,,,,,,,
2021,MELB,VIC,F,25,1,.,,,,,,35922,,,,,,,,,,,,,,,
2021,MELB,VIC,F,26,1,.,,,,,,37762,,,,,,,,,,,,,,,
2021,MELB,VIC,F,27,1,.,,,,,,38465,,,,,,,,,,,,,,,
2021,MELB,VIC,F,28,1,.,,,,,,40177,,,,,,,,,,,,,,,
2021,MELB,VIC,F,29,1,.,,,,,,40986,,,,,,,,,,,,,,,
2021,MELB,VIC,F,30,2,.,,,,,,43045,,,,,,,,,,,,,,,
2021,MELB,VIC,F,31,2,.,,,,,,45418,,,,,,,,,,,,,,,
2021,MELB,VIC,F,32,2,.,,,,,,46780,,,,,,,,,,,,,,,
2021,MELB,VIC,F,33,2,.,,,,,,47196,,,,,,,,,,,,,,,
2021,MELB,VIC,F,34,2,.,,,,,,47540,,,,,,,,,,,,,,,
2021,MELB,VIC,F,35,2,.,,,,,,47666,,,,,,,,,,,,,,,
2021,MELB,VIC,F,36,2,.,,,,,,48451,,,,,,,,,,,,,,,
2021,MELB,VIC,F,37,2,.,,,,,,47670,,,,,,,,,,,,,,,
2021,MELB,VIC,F,38,2,.,,,,,,47996,,,,,,,,,,,,,,,
2021,MELB,VIC,F,39,2,.,,,,,,46453,,,,,,,,,,,,,,,
2021,MELB,VIC,F,40,2,.,,,,,,44216,,,,,,,,,,,,,,,
2021,MELB,VIC,F,41,2,.,,,,,,42630,,,,,,,,,,,,,,,
2021,MELB,VIC,F,42,2,.,,,,,,40829,,,,,,,,,,,,,,,
2021,MELB,VIC,F,43,2,.,,,,,,39006,,,,,,,,,,,,,,,
2021,MELB,VIC,F,44,2,.,,,,,,37882,,,,,,,,,,,,,,,
2021,MELB,VIC,F,45,2,.,,,,,,35592,,,,,,,,,,,,,,,
2021,MELB,VIC,F,46,2,.,,,,,,35755,,,,,,,,,,,,,,,
2021,MELB,VIC,F,47,2,.,,,,,,36272,,,,,,,,,,,,,,,
2021,MELB,VIC,F,48,2,.,,,,,,35558,,,,,,,,,,,,,,,
2021,MELB,VIC,F,49,2,.,,,,,,36857,,,,,,,,,,,,,,,
2021,MELB,VIC,F,50,2,.,,,,,,37097,,,,,,,,,,,,,,,
2021,MELB,VIC,F,51,2,.,,,,,,33919,,,,,,,,,,,,,,,
2021,MELB,VIC,F,52,2,.,,,,,,32893,,,,,,,,,,,,,,,
2021,MELB,VIC,F,53,2,.,,,,,,31247,,,,,,,,,,,,,,,
2021,MELB,VIC,F,54,2,.,,,,,,29449,,,,,,,,,,,,,,,
2021,MELB,VIC,F,55,2,.,,,,,,28661,,,,,,,,,,,,,,,
2021,MELB,VIC,F,56,2,.,,,,,,28058,,,,,,,,,,,,,,,
2021,MELB,VIC,F,57,2,.,,,,,,28269,,,,,,,,,,,,,,,
2021,MELB,VIC,F,58,2,.,,,,,,27227,,,,,,,,,,,,,,,
2021,MELB,VIC,F,59,2,.,,,,,,26625,,,,,,,,,,,,,,,
2021,MELB,VIC,F,60,3,.,,,,,,26272,,,,,,,,,,,,,,,
2021,MELB,VIC,F,61,3,.,,,,,,25231,,,,,,,,,,,,,,,
2021,MELB,VIC,F,62,3,.,,,,,,24375,,,,,,,,,,,,,,,
2021,MELB,VIC,F,63,3,.,,,,,,23600,,,,,,,,,,,,,,,
2021,MELB,VIC,F,64,3,.,,,,,,22870,,,,,,,,,,,,,,,
2021,MELB,VIC,F,65,3,.,,,,,,22464,,,,,,,,,,,,,,,
2021,MELB,VIC,F,66,3,.,,,,,,21324,,,,,,,,,,,,,,,
2021,MELB,VIC,F,67,3,.,,,,,,20644,,,,,,,,,,,,,,,
2021,MELB,VIC,F,68,3,.,,,,,,20156,,,,,,,,,,,,,,,
2021,MELB,VIC,F,69,3,.,,,,,,19534,,,,,,,,,,,,,,,
2021,MELB,VIC,F,70,3,.,,,,,,19456,,,,,,,,,,,,,,,
2021,MELB,VIC,F,71,3,.,,,,,,18703,,,,,,,,,,,,,,,
2021,MELB,VIC,F,72,3,.,,,,,,17891,,,,,,,,,,,,,,,
2021,MELB,VIC,F,73,3,.,,,,,,18095,,,,,,,,,,,,,,,
2021,MELB,VIC,F,74,3,.,,,,,,18717,,,,,,,,,,,,,,,
2021,MELB,VIC,F,75,3,.,,,,,,15278,,,,,,,,,,,,,,,
2021,MELB,VIC,F,76,3,.,,,,,,14286,,,,,,,,,,,,,,,
2021,MELB,VIC,F,77,3,.,,,,,,13638,,,,,,,,,,,,,,,
2021,MELB,VIC,F,78,3,.,,,,,,12074,,,,,,,,,,,,,,,
2021,MELB,VIC,F,79,3,.,,,,,,11653,,,,,,,,,,,,,,,
2021,MELB,VIC,F,80,3,.,,,,,,10819,,,,,,,,,,,,,,,
2021,MELB,VIC,F,81,3,.,,,,,,10286,,,,,,,,,,,,,,,
2021,MELB,VIC,F,82,3,.,,,,,,9970,,,,,,,,,,,,,,,
2021,MELB,VIC,F,83,3,.,,,,,,9183,,,,,,,,,,,,,,,
2021,MELB,VIC,F,84,3,.,,,,,,8358,,,,,,,,,,,,,,,
2021,MELB,VIC,F,85,3,.,,,,,,7755,,,,,,,,,,,,,,,
2021,MELB,VIC,F,86,3,.,,,,,,6847,,,,,,,,,,,,,,,
2021,MELB,VIC,F,87,3,.,,,,,,6126,,,,,,,,,,,,,,,
2021,MELB,VIC,F,88,3,.,,,,,,5437,,,,,,,,,,,,,,,
2021,MELB,VIC,F,89,3,.,,,,,,4915,,,,,,,,,,,,,,,
2021,MELB,VIC,F,90,3,.,,,,,,4478,,,,,,,,,,,,,,,
2021,MELB,VIC,F,91,3,.,,,,,,3944,,,,,,,,,,,,,,,
2021,MELB,VIC,F,92,3,.,,,,,,3304,,,,,,,,,,,,,,,
2021,MELB,VIC,F,93,3,.,,,,,,2704,,,,,,,,,,,,,,,
2021,MELB,VIC,F,94,3,.,,,,,,2150,,,,,,,,,,,,,,,
2021,MELB,VIC,F,95,3,.,,,,,,1720,,,,,,,,,,,,,,,
2021,MELB,VIC,F,96,3,.,,,,,,1229,,,,,,,,,,,,,,,
2021,MELB,VIC,F,97,3,.,,,,,,916,,,,,,,,,,,,,,,
2021,MELB,VIC,F,98,3,.,,,,,,576,,,,,,,,,,,,,,,
2021,MELB,VIC,F,99,3,.,,,,,,428,,,,,,,,,,,,,,,
2021,MELB,VIC,F,100,3,.,,,,,,306,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,0,0,.,,,,,,8685,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,1,0,.,,,,,,8550,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,2,0,.,,,,,,8670,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,3,0,.,,,,,,9133,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,4,0,.,,,,,,8995,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,5,0,.,,,,,,9684,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,6,0,.,,,,,,9617,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,7,0,.,,,,,,9728,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,8,0,.,,,,,,9945,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,9,0,.,,,,,,10074,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,10,0,.,,,,,,9946,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,11,0,.,,,,,,10071,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,12,0,.,,,,,,10331,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,13,0,.,,,,,,10263,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,14,0,.,,,,,,10519,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,15,0,.,,,,,,9133,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,16,0,.,,,,,,8730,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,17,0,.,,,,,,8756,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,18,1,.,,,,,,8403,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,19,1,.,,,,,,7886,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,20,1,.,,,,,,7912,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,21,1,.,,,,,,7628,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,22,1,.,,,,,,7775,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,23,1,.,,,,,,7667,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,24,1,.,,,,,,7688,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,25,1,.,,,,,,7665,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,26,1,.,,,,,,7903,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,27,1,.,,,,,,7847,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,28,1,.,,,,,,7723,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,29,1,.,,,,,,7920,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,30,2,.,,,,,,8132,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,31,2,.,,,,,,8057,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,32,2,.,,,,,,8080,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,33,2,.,,,,,,7800,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,34,2,.,,,,,,7985,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,35,2,.,,,,,,8235,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,36,2,.,,,,,,8006,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,37,2,.,,,,,,7907,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,38,2,.,,,,,,8227,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,39,2,.,,,,,,7739,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,40,2,.,,,,,,7780,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,41,2,.,,,,,,7383,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,42,2,.,,,,,,7552,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,43,2,.,,,,,,7777,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,44,2,.,,,,,,7590,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,45,2,.,,,,,,7826,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,46,2,.,,,,,,7993,,,,,,,,,,,,,,,
2021,RVIC,VIC,M,47,2,.,,,,,,8449,,,,,,,,,,,,,,,
